time,status,waterLevel,waterSpeed
1:40:28 PM,AMAN,0,0
1:40:29 PM,AMAN,0,0
1:40:30 PM,AMAN,0,0
1:40:31 PM,AMAN,0,0
1:40:32 PM,AMAN,0,0
1:40:34 PM,AMAN,0,0
1:40:35 PM,AMAN,0,0
1:40:37 PM,AMAN,0,0
1:40:38 PM,AMAN,0,0
1:40:39 PM,AMAN,0,0
1:40:40 PM,AMAN,0,0
1:40:41 PM,AMAN,0,0
1:40:42 PM,AMAN,0,0
1:40:43 PM,AMAN,0,0
1:40:45 PM,AMAN,0,0
1:40:46 PM,AMAN,0,0
1:40:47 PM,AMAN,0,0
1:40:49 PM,AMAN,0,0
1:40:50 PM,AMAN,0,0
1:40:51 PM,AMAN,0,0
1:40:52 PM,AMAN,0,0
1:40:54 PM,AMAN,0,0
1:40:55 PM,AMAN,0,0
1:40:59 PM,AMAN,0,0
1:41:00 PM,AMAN,0,0
1:41:02 PM,AMAN,0,0
1:41:03 PM,AMAN,0,0
1:41:05 PM,AMAN,0,0
1:41:06 PM,AMAN,0,0
1:41:07 PM,AMAN,0,0
1:41:08 PM,AMAN,0,0
1:41:10 PM,AMAN,0,0
1:41:11 PM,AMAN,0,0
1:41:12 PM,AMAN,0,0
1:41:13 PM,AMAN,0,0
1:41:14 PM,AMAN,0,0
1:41:15 PM,AMAN,0,0
1:41:17 PM,AMAN,0,0
1:41:18 PM,AMAN,0,0
1:41:19 PM,AMAN,0,0
1:41:21 PM,AMAN,0,0
1:41:22 PM,AMAN,0,0
1:41:23 PM,AMAN,0,0
1:41:25 PM,AMAN,0,0
1:41:26 PM,AMAN,0,0
1:41:27 PM,AMAN,0,0
1:41:29 PM,AMAN,0,0
1:41:30 PM,AMAN,0,0
1:41:33 PM,AMAN,0,0
1:41:34 PM,AMAN,0,0
1:41:35 PM,AMAN,0,0
1:41:36 PM,AMAN,0,0
1:41:38 PM,AMAN,0,0
1:41:39 PM,AMAN,0,0
1:41:40 PM,AMAN,0,0
1:41:41 PM,AMAN,0,0
1:41:42 PM,AMAN,0,0
1:41:43 PM,AMAN,0,0
1:41:44 PM,AMAN,0,0
1:41:46 PM,AMAN,0,0
1:41:47 PM,AMAN,0,0
1:41:48 PM,AMAN,0,0
1:41:49 PM,AMAN,0,0
1:41:50 PM,AMAN,0,0
1:41:52 PM,AMAN,0,0
1:41:53 PM,AMAN,0,0
1:41:55 PM,AMAN,0,0
1:41:56 PM,AMAN,0,0
1:41:58 PM,AMAN,0,0
1:41:59 PM,AMAN,0,0
1:42:00 PM,AMAN,0,0
1:42:01 PM,AMAN,0,0
1:42:02 PM,AMAN,0,0
1:42:04 PM,AMAN,0,0
1:42:05 PM,AMAN,0,0
1:42:06 PM,AMAN,0,0
1:42:07 PM,AMAN,0,0
1:42:09 PM,AMAN,0,0
1:42:10 PM,AMAN,0,0
1:42:11 PM,AMAN,0,0
1:42:12 PM,AMAN,0,0
1:42:13 PM,AMAN,0,0
1:42:14 PM,AMAN,0,0
1:42:15 PM,AMAN,0,0
1:42:17 PM,AMAN,0,0
1:42:18 PM,AMAN,0,0
1:42:19 PM,AMAN,0,0
1:42:20 PM,AMAN,0,0
1:42:21 PM,AMAN,0,0
1:42:23 PM,AMAN,0,0
1:42:24 PM,AMAN,0,0
1:42:25 PM,AMAN,0,0
1:42:26 PM,AMAN,0,0
1:42:27 PM,AMAN,0,0
1:42:28 PM,AMAN,0,0
1:42:30 PM,AMAN,0,0
1:42:31 PM,AMAN,0,0
1:42:32 PM,AMAN,0,0
1:42:33 PM,AMAN,0,0
1:42:34 PM,AMAN,0,0
1:42:35 PM,AMAN,0,0
1:42:37 PM,AMAN,0,0
1:42:38 PM,AMAN,0,0
1:42:39 PM,AMAN,0,0
1:42:40 PM,AMAN,0,0
1:42:41 PM,AMAN,0,0
1:42:42 PM,AMAN,0,0
1:42:43 PM,AMAN,0,0
1:42:45 PM,AMAN,0,0
1:42:46 PM,AMAN,0,0
1:42:47 PM,AMAN,0,0
1:42:48 PM,AMAN,0,0
1:42:49 PM,AMAN,0,0
1:42:50 PM,AMAN,0,0
1:42:52 PM,AMAN,0,0
1:42:53 PM,AMAN,0,0
1:42:54 PM,AMAN,0,0
1:42:55 PM,AMAN,0,0
1:42:56 PM,AMAN,0,0
1:42:58 PM,AMAN,0,0
1:42:59 PM,AMAN,0,0
1:43:00 PM,AMAN,0,0
1:43:01 PM,AMAN,0,0
1:43:02 PM,AMAN,0,0
1:43:03 PM,AMAN,0,0
1:43:04 PM,AMAN,0,0
1:43:06 PM,AMAN,0,0
1:43:07 PM,AMAN,0,0
1:43:10 PM,AMAN,0,0
1:43:11 PM,AMAN,0,0
1:43:12 PM,AMAN,0,0
1:43:14 PM,AMAN,0,0
1:43:15 PM,AMAN,0,0
1:43:23 PM,AMAN,0,0
1:43:23 PM,AMAN,0,0
1:43:25 PM,AMAN,0,0
1:43:26 PM,AMAN,0,0
1:43:27 PM,AMAN,0,0
1:43:28 PM,AMAN,0,0
1:43:29 PM,AMAN,0,0
1:43:31 PM,AMAN,0,0
1:43:32 PM,AMAN,0,0
1:43:33 PM,AMAN,0,0
1:43:34 PM,AMAN,0,0
1:43:35 PM,AMAN,0,0
1:43:36 PM,AMAN,0,0
1:43:37 PM,AMAN,0,0
1:43:39 PM,AMAN,0,0
1:43:40 PM,AMAN,0,0
1:43:41 PM,AMAN,0,0
1:43:42 PM,AMAN,0,0
1:43:44 PM,AMAN,0,0
1:43:45 PM,AMAN,0,0
1:43:46 PM,AMAN,0,0
1:43:47 PM,AMAN,0,0
1:43:48 PM,AMAN,0,0
1:43:49 PM,AMAN,0,0
1:43:51 PM,AMAN,0,0
1:43:53 PM,AMAN,0,0
1:43:55 PM,AMAN,0,0
1:43:56 PM,AMAN,0,0
1:43:57 PM,AMAN,0,0
1:43:59 PM,AMAN,0,0
1:44:00 PM,AMAN,0,0
1:44:01 PM,AMAN,0,0
1:44:03 PM,AMAN,0,0
1:44:05 PM,AMAN,0,0
1:44:06 PM,AMAN,0,0
1:44:07 PM,AMAN,0,0
1:44:08 PM,AMAN,0,0
1:44:10 PM,AMAN,0,0
1:44:11 PM,AMAN,0,0
1:44:12 PM,AMAN,0,0
1:44:13 PM,AMAN,0,0
1:44:15 PM,AMAN,0,0
1:44:16 PM,AMAN,0,0
1:44:17 PM,AMAN,0,0
1:44:18 PM,AMAN,0,0
1:44:20 PM,AMAN,0,0
1:44:22 PM,AMAN,0,0
1:44:23 PM,AMAN,0,0
1:44:24 PM,AMAN,0,0
1:44:25 PM,AMAN,0,0
1:44:27 PM,AMAN,0,0
1:44:28 PM,AMAN,0,0
1:44:29 PM,AMAN,0,0
1:44:30 PM,AMAN,0,0
1:44:31 PM,AMAN,0,0
1:44:33 PM,AMAN,0,0
1:44:34 PM,AMAN,0,0
1:44:35 PM,AMAN,0,0
1:44:36 PM,AMAN,0,0
1:44:37 PM,AMAN,0,0
1:44:38 PM,AMAN,0,0
1:44:40 PM,AMAN,0,0
1:44:41 PM,AMAN,0,0
1:44:42 PM,AMAN,0,0
1:44:44 PM,AMAN,0,0
1:44:45 PM,AMAN,0,0
1:44:46 PM,AMAN,0,0
1:44:50 PM,AMAN,0,0
1:44:51 PM,AMAN,0,0
1:44:53 PM,AMAN,0,0
1:44:54 PM,AMAN,0,0
1:44:55 PM,AMAN,0,0
1:44:59 PM,AMAN,0,0
1:45:00 PM,AMAN,0,0
1:45:02 PM,AMAN,0,0
1:45:03 PM,AMAN,0,0
1:45:05 PM,AMAN,0,0
1:45:06 PM,AMAN,0,0
1:45:07 PM,AMAN,0,0
1:45:08 PM,AMAN,0,0
1:45:09 PM,AMAN,0,0
1:45:10 PM,AMAN,0,0
1:45:11 PM,AMAN,0,0
1:45:12 PM,AMAN,0,0
1:45:14 PM,AMAN,0,0
1:45:15 PM,AMAN,0,0
1:45:18 PM,AMAN,0,0
1:45:19 PM,AMAN,0,0
1:45:20 PM,AMAN,0,0
1:45:22 PM,AMAN,0,0
1:45:23 PM,AMAN,0,0
1:45:24 PM,AMAN,0,0
1:45:25 PM,AMAN,0,0
1:45:26 PM,AMAN,0,0
1:45:27 PM,AMAN,0,0
1:45:28 PM,AMAN,0,0
1:45:29 PM,AMAN,0,0
1:45:31 PM,AMAN,0,0
1:45:32 PM,AMAN,0,0
1:45:33 PM,AMAN,0,0
1:45:34 PM,AMAN,0,0
1:45:35 PM,AMAN,0,0
1:45:37 PM,AMAN,0,0
1:45:38 PM,AMAN,0,0
1:45:39 PM,AMAN,0,0
1:45:40 PM,AMAN,0,0
1:45:41 PM,AMAN,0,0
1:45:42 PM,AMAN,0,0
1:45:44 PM,AMAN,0,0
1:45:45 PM,AMAN,0,0
1:45:46 PM,AMAN,0,0
1:45:47 PM,AMAN,0,0
1:45:48 PM,AMAN,0,0
1:45:50 PM,AMAN,0,0
1:45:51 PM,AMAN,0,0
1:45:52 PM,AMAN,0,0
1:45:55 PM,AMAN,0,0
1:45:57 PM,AMAN,0,0
1:45:58 PM,AMAN,0,0
1:45:59 PM,AMAN,0,0
1:46:00 PM,AMAN,0,0
1:46:01 PM,AMAN,0,0
1:46:02 PM,AMAN,0,0
1:46:04 PM,AMAN,0,0
1:46:05 PM,AMAN,0,0
1:46:06 PM,AMAN,0,0
1:46:07 PM,AMAN,0,0
1:46:08 PM,AMAN,0,0
1:46:10 PM,AMAN,0,0
1:46:11 PM,AMAN,0,0
1:46:12 PM,AMAN,0,0
1:46:13 PM,AMAN,0,0
1:46:14 PM,AMAN,0,0
1:46:15 PM,AMAN,0,0
1:46:17 PM,AMAN,0,0
1:46:18 PM,AMAN,0,0
1:46:19 PM,AMAN,0,0
1:46:21 PM,AMAN,0,0
1:46:22 PM,AMAN,0,0
1:46:23 PM,AMAN,0,0
1:46:24 PM,AMAN,0,0
1:46:26 PM,AMAN,0,0
1:46:27 PM,AMAN,0,0
1:46:28 PM,AMAN,0,0
1:46:29 PM,AMAN,0,0
1:46:30 PM,AMAN,0,0
1:46:31 PM,AMAN,0,0
1:46:32 PM,AMAN,0,0
1:46:34 PM,AMAN,0,0
1:46:35 PM,AMAN,0,0
1:46:36 PM,AMAN,0,0
1:46:37 PM,AMAN,0,0
1:46:38 PM,AMAN,0,0
1:46:40 PM,AMAN,0,0
1:46:41 PM,AMAN,0,0
1:46:42 PM,AMAN,0,0
1:46:43 PM,AMAN,0,0
1:46:44 PM,AMAN,0,0
1:46:45 PM,AMAN,0,0
1:46:47 PM,AMAN,0,0
1:46:48 PM,AMAN,0,0
1:46:49 PM,AMAN,0,0
1:46:54 PM,AMAN,0,0
1:46:56 PM,AMAN,0,0
1:46:57 PM,AMAN,0,0
1:46:58 PM,AMAN,0,0
1:46:59 PM,AMAN,0,0
1:47:00 PM,AMAN,0,0
1:47:02 PM,AMAN,0,0
1:47:06 PM,AMAN,0,0
1:47:07 PM,AMAN,0,0
1:47:08 PM,AMAN,0,0
1:47:09 PM,AMAN,0,0
1:47:11 PM,AMAN,0,0
1:47:12 PM,AMAN,0,0
1:47:13 PM,AMAN,0,0
1:47:15 PM,AMAN,0,0
1:47:16 PM,AMAN,0,0
1:47:20 PM,AMAN,0,0
1:47:21 PM,AMAN,0,0
1:47:23 PM,AMAN,0,0
1:47:24 PM,AMAN,0,0
1:47:26 PM,AMAN,0,0
1:47:27 PM,AMAN,0,0
1:47:28 PM,AMAN,0,0
1:47:31 PM,AMAN,0,0
1:47:32 PM,AMAN,0,0
1:47:33 PM,AMAN,0,0
1:47:36 PM,AMAN,0,0
1:47:37 PM,AMAN,0,0
1:47:39 PM,AMAN,0,0
1:47:40 PM,AMAN,0,0
1:47:41 PM,AMAN,0,0
1:47:42 PM,AMAN,0,0
1:47:44 PM,AMAN,0,0
1:47:45 PM,AMAN,0,0
1:47:46 PM,AMAN,0,0
1:47:48 PM,AMAN,0,0
1:47:49 PM,AMAN,0,0
1:47:50 PM,AMAN,0,0
1:47:53 PM,AMAN,0,0
1:47:54 PM,AMAN,0,0
1:47:55 PM,AMAN,0,0
1:47:56 PM,AMAN,0,0
1:47:57 PM,AMAN,0,0
1:47:58 PM,AMAN,0,0
1:48:00 PM,AMAN,0,0
1:48:01 PM,AMAN,0,0
1:48:02 PM,AMAN,0,0
1:48:04 PM,AMAN,0,0
1:48:05 PM,AMAN,0,0
1:48:06 PM,AMAN,0,0
1:48:07 PM,AMAN,0,0
1:48:08 PM,AMAN,0,0
1:48:09 PM,AMAN,0,0
1:48:10 PM,AMAN,0,0
1:48:12 PM,AMAN,0,0
1:48:14 PM,AMAN,0,0
1:48:15 PM,AMAN,0,0
1:48:16 PM,AMAN,0,0
1:48:17 PM,AMAN,0,0
1:48:18 PM,AMAN,0,0
1:48:19 PM,AMAN,0,0
1:48:21 PM,AMAN,0,0
1:48:22 PM,AMAN,0,0
1:48:23 PM,AMAN,0,0
1:48:24 PM,AMAN,0,0
1:48:25 PM,AMAN,0,0
1:48:27 PM,SIAGA,8.1,1
1:48:29 PM,SIAGA,13.8,1
1:48:30 PM,SIAGA,5.1,1
1:48:34 PM,SIAGA,0,1
1:48:36 PM,SIAGA,0,0.7
1:48:37 PM,SIAGA,0,0.49
1:48:38 PM,AMAN,0,0.34
1:48:40 PM,AMAN,0,0.24
1:48:41 PM,AMAN,0,0.17
1:48:45 PM,AMAN,0,0.12
1:48:46 PM,AMAN,0,0.08
1:48:47 PM,AMAN,0,0.06
1:48:48 PM,AMAN,0,0.04
1:48:49 PM,AMAN,0,0.03
1:48:51 PM,AMAN,0,0.02
1:48:52 PM,AMAN,0,0.01
1:48:53 PM,AMAN,0,0.01
1:48:54 PM,AMAN,0,0.01
1:48:55 PM,AMAN,0,0
1:48:56 PM,AMAN,0,0
1:48:57 PM,AMAN,0,0
1:48:59 PM,AMAN,0,0
1:49:00 PM,AMAN,0,0
1:49:01 PM,AMAN,0,0
1:49:02 PM,AMAN,0,0
1:49:06 PM,AMAN,0,0
1:49:07 PM,AMAN,0,0
1:49:08 PM,AMAN,0,0
1:49:09 PM,AMAN,0,0
1:49:11 PM,AMAN,0,0
1:49:12 PM,AMAN,0,0
1:49:13 PM,AMAN,0,0
1:49:14 PM,AMAN,0,0
1:49:15 PM,AMAN,0,0
1:49:17 PM,AMAN,0,0
1:49:18 PM,AMAN,0,0
1:49:19 PM,AMAN,0,0
1:49:20 PM,AMAN,0,0
1:49:22 PM,AMAN,0,0
1:49:23 PM,AMAN,0,0
1:49:24 PM,AMAN,0,0
1:49:25 PM,AMAN,0,0
1:49:26 PM,AMAN,0,0
1:49:28 PM,AMAN,0,0
1:49:31 PM,AMAN,0,0
1:49:32 PM,AMAN,0,0
1:49:33 PM,AMAN,0,0
1:49:34 PM,AMAN,0,0
1:49:35 PM,AMAN,0,0
1:49:36 PM,AMAN,0,0
1:49:38 PM,AMAN,0,0
1:49:39 PM,AMAN,0,0
1:49:40 PM,AMAN,0,0
1:49:41 PM,AMAN,0,0
1:49:42 PM,AMAN,0,0
1:49:44 PM,AMAN,0,0
1:49:45 PM,AMAN,0,0
1:49:46 PM,AMAN,0,0
1:49:47 PM,AMAN,0,0
1:49:48 PM,AMAN,0,0
1:49:50 PM,AMAN,0,0
1:49:51 PM,AMAN,0,0
1:49:53 PM,AMAN,0,0
1:49:54 PM,AMAN,0,0
1:49:56 PM,AMAN,0,0
1:49:57 PM,AMAN,0,0
1:49:58 PM,AMAN,0,0
1:49:59 PM,AMAN,0,0
1:50:00 PM,AMAN,0,0
1:50:04 PM,AMAN,0,0
1:50:05 PM,AMAN,0,0
1:50:06 PM,AMAN,0,0
1:50:07 PM,AMAN,0,0
1:50:09 PM,AMAN,0,0
1:50:10 PM,AMAN,0,0
1:50:11 PM,AMAN,0,0
1:50:12 PM,AMAN,0,0
1:50:15 PM,AMAN,0,0
1:50:16 PM,AMAN,0,0
1:50:18 PM,AMAN,0,0
1:50:19 PM,AMAN,0,0
1:50:20 PM,AMAN,0,0
1:50:23 PM,AMAN,0,0
1:50:24 PM,AMAN,0,0
1:50:25 PM,AMAN,0,0
1:50:27 PM,AMAN,0,0
1:50:28 PM,AMAN,0,0
1:50:30 PM,AMAN,0,0
1:50:31 PM,AMAN,0,0
1:50:32 PM,AMAN,0,0
1:50:34 PM,AMAN,0,0
1:50:36 PM,AMAN,0,0
1:50:37 PM,AMAN,0,0
1:50:38 PM,AMAN,0,0
1:50:39 PM,AMAN,0,0
1:50:41 PM,AMAN,0,0
1:50:42 PM,AMAN,0,0
1:50:43 PM,AMAN,0,0
1:50:44 PM,AMAN,0,0
1:50:46 PM,AMAN,0,0
1:50:47 PM,AMAN,0,0
1:50:48 PM,AMAN,0,0
1:50:49 PM,AMAN,0,0
1:50:50 PM,AMAN,0,0
1:50:51 PM,AMAN,0,0
1:50:52 PM,AMAN,0,0
1:50:54 PM,AMAN,0,0
1:50:55 PM,AMAN,0,0
1:50:57 PM,AMAN,0,0
1:50:58 PM,AMAN,0,0
1:50:59 PM,AMAN,0,0
1:51:00 PM,AMAN,0,0
1:51:01 PM,AMAN,0,0
1:51:03 PM,AMAN,0,0
1:51:04 PM,AMAN,0,0
1:51:05 PM,AMAN,0,0
1:51:06 PM,AMAN,0,0
1:51:07 PM,AMAN,0,0
1:51:09 PM,AMAN,0,0
1:51:10 PM,AMAN,0,0
1:51:11 PM,AMAN,0,0
1:51:12 PM,AMAN,0,0
1:51:13 PM,AMAN,0,0
1:51:14 PM,AMAN,0,0
1:51:15 PM,AMAN,0,0
1:51:17 PM,AMAN,0,0
1:51:18 PM,AMAN,0,0
1:51:19 PM,AMAN,0,0
1:51:20 PM,AMAN,0,0
1:51:22 PM,AMAN,0,0
1:51:23 PM,AMAN,0,0
1:51:24 PM,AMAN,0,0
1:51:25 PM,AMAN,0,0
1:51:27 PM,AMAN,0,0
1:51:28 PM,AMAN,0,0
1:51:29 PM,AMAN,0,0
1:51:31 PM,AMAN,0,0
1:51:34 PM,AMAN,0,0
1:51:35 PM,AMAN,0,0
1:51:37 PM,AMAN,0,0
1:51:40 PM,AMAN,0,0
1:51:41 PM,AMAN,0,0
1:51:42 PM,AMAN,0,0
1:51:44 PM,AMAN,0,0
1:51:45 PM,AMAN,0,0
1:51:46 PM,AMAN,0,0
1:51:47 PM,AMAN,0,0
1:51:48 PM,AMAN,0,0
1:51:50 PM,AMAN,0,0
1:51:51 PM,AMAN,0,0
1:51:52 PM,AMAN,0,0
1:51:53 PM,AMAN,0,0
1:51:54 PM,AMAN,0,0
1:51:55 PM,AMAN,0,0
1:51:59 PM,AMAN,0,0
1:52:00 PM,AMAN,0,0
1:52:01 PM,AMAN,0,0
1:52:03 PM,AMAN,0,0
1:52:04 PM,AMAN,0,0
1:52:05 PM,AMAN,0,0
1:52:06 PM,AMAN,0,0
1:52:07 PM,AMAN,0,0
1:52:09 PM,AMAN,0,0
1:52:10 PM,AMAN,0,0
1:52:11 PM,AMAN,0,0
1:52:12 PM,AMAN,0,0
1:52:13 PM,AMAN,0,0
1:52:14 PM,AMAN,0,0
1:52:16 PM,AMAN,0,0
1:52:17 PM,AMAN,0,0
1:52:18 PM,AMAN,0,0
1:52:19 PM,AMAN,0,0
1:52:20 PM,AMAN,0,0
1:52:21 PM,AMAN,0,0
1:52:23 PM,AMAN,0,0
1:52:24 PM,AMAN,0,0
1:52:25 PM,AMAN,0,0
1:52:26 PM,AMAN,0,0
1:52:27 PM,AMAN,0,0
1:52:29 PM,AMAN,0,0
1:52:30 PM,AMAN,0,0
1:52:31 PM,AMAN,0,0
1:52:32 PM,AMAN,0,0
1:52:33 PM,AMAN,0,0
1:52:34 PM,AMAN,0,0
1:52:35 PM,AMAN,0,0
1:52:37 PM,AMAN,0,0
1:52:40 PM,AMAN,0,0
1:52:41 PM,AMAN,0,0
1:52:43 PM,AMAN,0,0
1:52:45 PM,AMAN,0,0
1:52:46 PM,AMAN,0,0
1:52:47 PM,AMAN,0,0
1:52:48 PM,AMAN,0,0
1:52:49 PM,AMAN,0,0
1:52:51 PM,AMAN,0,0
1:52:52 PM,AMAN,0,0
1:52:53 PM,AMAN,0,0
1:52:54 PM,AMAN,0,0
1:52:55 PM,AMAN,0,0
1:52:57 PM,AMAN,0,0
1:52:58 PM,AMAN,0,0
1:52:59 PM,AMAN,0,0
1:53:00 PM,AMAN,0,0
1:53:01 PM,AMAN,0,0
1:53:02 PM,AMAN,0,0
1:53:03 PM,AMAN,0,0
1:53:05 PM,AMAN,0,0
1:53:06 PM,AMAN,0,0
1:53:07 PM,AMAN,0,0
1:53:08 PM,AMAN,0,0
1:53:09 PM,AMAN,0,0
1:53:10 PM,AMAN,0,0
1:53:12 PM,AMAN,0,0
1:53:13 PM,AMAN,0,0
1:53:15 PM,AMAN,0,0
1:53:16 PM,AMAN,0,0
1:53:17 PM,AMAN,0,0
1:53:19 PM,AMAN,0,0
1:53:22 PM,AMAN,0,0
1:53:23 PM,AMAN,0,0
1:53:24 PM,AMAN,0,0
1:53:26 PM,AMAN,0,0
1:53:28 PM,AMAN,0,0
1:53:29 PM,AMAN,0,0
1:53:30 PM,AMAN,0,0
1:53:32 PM,AMAN,0,0
1:53:33 PM,AMAN,0,0
1:53:35 PM,AMAN,0,0
1:53:36 PM,AMAN,0,0
1:53:37 PM,AMAN,0,0
1:53:38 PM,AMAN,0,0
1:53:41 PM,AMAN,0,0
1:53:43 PM,AMAN,0,0
1:53:45 PM,AMAN,0,0
1:53:46 PM,AMAN,0,0
1:53:47 PM,AMAN,0,0
1:53:49 PM,AMAN,0,0
1:53:51 PM,AMAN,0,0
1:53:53 PM,AMAN,0,0
1:53:57 PM,AMAN,0,0
1:53:58 PM,AMAN,0,0
1:54:00 PM,AMAN,0,0
1:54:02 PM,AMAN,0,0
1:54:03 PM,AMAN,0,0
1:54:05 PM,AMAN,0,0
1:54:08 PM,AMAN,0,0
1:54:09 PM,AMAN,0,0
1:54:11 PM,AMAN,0,0
1:54:12 PM,AMAN,0,0
1:54:13 PM,AMAN,0,0
1:54:16 PM,AMAN,0,0
1:54:17 PM,AMAN,0,0
1:54:18 PM,AMAN,0,0
1:54:20 PM,AMAN,0,0
1:54:21 PM,AMAN,0,0
1:54:23 PM,AMAN,0,0
1:54:25 PM,AMAN,0,0
1:54:27 PM,AMAN,0,0
1:54:29 PM,AMAN,0,0
1:54:30 PM,AMAN,0,0
1:54:31 PM,AMAN,0,0
1:54:32 PM,AMAN,0,0
1:54:34 PM,AMAN,0,0
1:54:35 PM,AMAN,0,0
1:54:36 PM,AMAN,0,0
1:54:38 PM,AMAN,0,0
1:54:39 PM,AMAN,0,0
1:54:43 PM,AMAN,0,0
1:54:44 PM,AMAN,0,0
1:54:45 PM,AMAN,0,0
1:54:47 PM,AMAN,0,0
1:54:50 PM,AMAN,0,0
1:54:51 PM,AMAN,0,0
1:54:52 PM,AMAN,0,0
1:54:53 PM,AMAN,0,0
1:54:55 PM,AMAN,0,0
1:54:58 PM,AMAN,0,0
1:54:59 PM,AMAN,0,0
1:55:00 PM,AMAN,0,0
1:55:02 PM,AMAN,0,0
1:55:04 PM,AMAN,0,0
1:55:05 PM,AMAN,0,0
1:55:08 PM,AMAN,0,0
1:55:09 PM,AMAN,0,0
1:55:10 PM,AMAN,0,0
1:55:12 PM,AMAN,0,0
1:55:13 PM,AMAN,0,0
1:55:14 PM,AMAN,0,0
1:55:16 PM,AMAN,0,0
1:55:17 PM,AMAN,0,0
1:55:21 PM,AMAN,0,0
1:55:22 PM,AMAN,0,0
1:55:24 PM,AMAN,0,0
1:55:25 PM,AMAN,0,0
1:55:26 PM,AMAN,0,0
1:55:27 PM,AMAN,0,0
1:55:29 PM,AMAN,0,0
1:55:30 PM,AMAN,0,0
1:55:32 PM,AMAN,0,0
1:55:33 PM,AMAN,0,0
1:55:34 PM,AMAN,0,0
1:55:36 PM,AMAN,0,0
1:55:37 PM,AMAN,0,0
1:55:38 PM,AMAN,0,0
1:55:39 PM,AMAN,0,0
1:55:41 PM,AMAN,0,0
1:55:42 PM,AMAN,0,0
1:55:44 PM,AMAN,0,0
1:55:45 PM,AMAN,0,0
1:55:47 PM,AMAN,0,0
1:55:48 PM,AMAN,0,0
1:55:49 PM,AMAN,0,0
1:55:52 PM,AMAN,0,0
1:55:53 PM,AMAN,0,0
1:55:54 PM,AMAN,0,0
1:55:56 PM,AMAN,0,0
1:56:00 PM,AMAN,0,0
1:56:01 PM,AMAN,0,0
1:56:02 PM,AMAN,0,0
1:56:04 PM,AMAN,0,0
1:56:05 PM,AMAN,0,0
1:56:07 PM,AMAN,0,0
1:56:10 PM,AMAN,0,0
1:56:11 PM,AMAN,0,0
1:56:13 PM,AMAN,0,0
1:56:15 PM,AMAN,0,0
1:56:16 PM,AMAN,0,0
1:56:18 PM,AMAN,0,0
1:56:19 PM,AMAN,0,0
1:56:20 PM,AMAN,0,0
1:56:22 PM,AMAN,0,0
1:56:23 PM,AMAN,0,0
1:56:24 PM,AMAN,0,0
1:56:25 PM,AMAN,0,0
1:56:27 PM,AMAN,0,0
1:56:29 PM,AMAN,0,0
1:56:30 PM,AMAN,0,0
1:56:33 PM,AMAN,0,0
1:56:35 PM,AMAN,0,0
1:56:37 PM,AMAN,0,0
1:56:39 PM,AMAN,0,0
1:56:40 PM,AMAN,0,0
1:56:42 PM,AMAN,0,0
1:56:43 PM,AMAN,0,0
1:56:44 PM,AMAN,0,0
1:56:45 PM,AMAN,0,0
1:56:46 PM,AMAN,0,0
1:56:48 PM,AMAN,0,0
1:56:50 PM,AMAN,0,0
1:56:51 PM,AMAN,0,0
1:56:52 PM,AMAN,0,0
1:56:53 PM,AMAN,0,0
1:56:54 PM,AMAN,0,0
1:56:55 PM,AMAN,0,0
1:56:56 PM,AMAN,0,0
1:56:58 PM,AMAN,0,0
1:56:59 PM,AMAN,0,0
1:57:00 PM,AMAN,0,0
1:57:01 PM,AMAN,0,0
1:57:03 PM,AMAN,0,0
1:57:04 PM,AMAN,0,0
1:57:06 PM,AMAN,0,0
1:57:07 PM,AMAN,0,0
1:57:08 PM,AMAN,0,0
1:57:10 PM,AMAN,0,0
1:57:11 PM,AMAN,0,0
1:57:12 PM,AMAN,0,0
1:57:13 PM,AMAN,0,0
1:57:14 PM,AMAN,0,0
