time,status,waterLevel,waterSpeed
1:57:16 PM,AMAN,0,0
1:57:17 PM,AMAN,0,0
1:57:21 PM,AMAN,0,0
1:57:22 PM,AMAN,0,0
1:57:24 PM,AMAN,0,0
1:57:27 PM,AMAN,0,0
1:57:28 PM,AMAN,0,0
1:57:30 PM,AMAN,0,0
1:57:31 PM,AMAN,0,0
1:57:32 PM,AMAN,0,0
1:57:33 PM,AMAN,0,0
1:57:34 PM,AMAN,0,0
1:57:37 PM,AMAN,0,0
1:57:39 PM,AMAN,0,0
1:57:40 PM,AMAN,0,0
1:57:41 PM,AMAN,0,0
1:57:42 PM,AMAN,0,0
1:57:45 PM,AMAN,0,0
1:57:46 PM,AMAN,0,0
1:57:48 PM,AMAN,0,0
1:57:49 PM,AMAN,0,0
1:57:51 PM,AMAN,0,0
1:57:52 PM,AMAN,0,0
1:57:54 PM,AMAN,0,0
1:57:55 PM,AMAN,0,0
1:57:56 PM,AMAN,0,0
1:57:57 PM,AMAN,0,0
1:57:58 PM,AMAN,0,0
1:58:02 PM,AMAN,0,0
1:58:03 PM,AMAN,0,0
1:58:04 PM,AMAN,0,0
1:58:07 PM,AMAN,0,0
1:58:08 PM,AMAN,0,0
1:58:10 PM,AMAN,0,0
1:58:11 PM,AMAN,0,0
1:58:13 PM,AMAN,0,0
1:58:14 PM,AMAN,0,0
1:58:15 PM,AMAN,0,0
1:58:16 PM,AMAN,0,0
1:58:18 PM,AMAN,0,0
1:58:19 PM,AMAN,0,0
1:58:20 PM,AMAN,0,0
1:58:21 PM,AMAN,0,0
1:58:23 PM,AMAN,0,0
1:58:25 PM,AMAN,0,0
1:58:27 PM,AMAN,0,0
1:58:29 PM,AMAN,0,0
1:58:30 PM,AMAN,0,0
1:58:31 PM,AMAN,0,0
1:58:32 PM,AMAN,0,0
1:58:33 PM,AMAN,0,0
1:58:34 PM,AMAN,0,0
1:58:35 PM,AMAN,0,0
1:58:38 PM,AMAN,0,0
1:58:39 PM,AMAN,0,0
1:58:40 PM,AMAN,0,0
1:58:43 PM,AMAN,0,0
1:58:44 PM,AMAN,0,0
1:58:45 PM,AMAN,0,0
1:58:46 PM,AMAN,0,0
1:58:48 PM,AMAN,0,0
1:58:49 PM,AMAN,0,0
1:58:50 PM,AMAN,0,0
1:58:52 PM,AMAN,0,0
1:58:53 PM,AMAN,0,0
1:58:54 PM,AMAN,0,0
1:58:56 PM,AMAN,0,0
1:58:58 PM,AMAN,0,0
1:58:59 PM,AMAN,0,0
1:59:00 PM,AMAN,0,0
1:59:02 PM,AMAN,0,0
1:59:04 PM,AMAN,0,0
1:59:05 PM,AMAN,0,0
1:59:06 PM,AMAN,0,0
1:59:07 PM,AMAN,0,0
1:59:09 PM,AMAN,0,0
1:59:11 PM,AMAN,0,0
1:59:12 PM,AMAN,0,0
1:59:14 PM,AMAN,0,0
1:59:15 PM,AMAN,0,0
1:59:16 PM,AMAN,0,0
1:59:18 PM,AMAN,0,0
1:59:19 PM,AMAN,0,0
1:59:21 PM,AMAN,0,0
1:59:23 PM,AMAN,0,0
1:59:24 PM,AMAN,0,0
1:59:26 PM,AMAN,0,0
1:59:27 PM,SIAGA,8.6,1
1:59:29 PM,SIAGA,0.2,1
1:59:30 PM,SIAGA,0,0.74
1:59:31 PM,SIAGA,0,0.52
1:59:32 PM,AMAN,0,0.36
1:59:33 PM,AMAN,0,0.25
1:59:34 PM,AMAN,0,0.18
1:59:35 PM,AMAN,0,0.12
1:59:37 PM,AMAN,0,0.09
1:59:38 PM,AMAN,0,0.06
1:59:39 PM,AMAN,0,0.04
1:59:40 PM,AMAN,0,0.03
1:59:42 PM,AMAN,0,0.02
1:59:43 PM,AMAN,0,0.01
1:59:44 PM,AMAN,0,0.01
1:59:45 PM,AMAN,0,0.01
1:59:46 PM,AMAN,0,0.01
1:59:48 PM,AMAN,0,0
1:59:50 PM,AMAN,0,0
1:59:51 PM,AMAN,0,0
1:59:52 PM,AMAN,0,0
1:59:54 PM,AMAN,0,0
1:59:55 PM,AMAN,0,0
1:59:56 PM,AMAN,0,0
1:59:58 PM,AMAN,0,0
1:59:59 PM,AMAN,0,0
2:00:00 PM,AMAN,0,0
2:00:02 PM,AMAN,0,0
2:00:03 PM,AMAN,0,0
2:00:04 PM,AMAN,0,0
2:00:05 PM,AMAN,0,0
2:00:06 PM,AMAN,0,0
2:00:07 PM,AMAN,0,0
2:00:10 PM,AMAN,0,0
2:00:11 PM,AMAN,0,0
2:00:12 PM,AMAN,0,0
2:00:13 PM,AMAN,0,0
2:00:15 PM,AMAN,0,0
2:00:16 PM,AMAN,0,0
2:00:17 PM,AMAN,0,0
2:00:19 PM,AMAN,0,0
2:00:20 PM,AMAN,0,0
2:00:21 PM,AMAN,0,0
2:00:22 PM,AMAN,0,0
2:00:25 PM,AMAN,0,0
2:00:26 PM,AMAN,0,0
2:00:27 PM,AMAN,0,0
2:00:29 PM,AMAN,0,0
2:00:31 PM,AMAN,0,0
2:00:32 PM,AMAN,0,0
2:00:34 PM,AMAN,0,0
2:00:35 PM,AMAN,0,0
2:00:36 PM,AMAN,0,0
2:00:37 PM,AMAN,0,0
2:00:39 PM,AMAN,0,0
2:00:40 PM,AMAN,0,0
2:00:41 PM,AMAN,0,0
2:00:44 PM,AMAN,0,0
2:00:45 PM,AMAN,0,0
2:00:46 PM,AMAN,0,0
2:00:50 PM,AMAN,0,0
2:00:51 PM,AMAN,0,0
2:00:52 PM,AMAN,0,0
2:00:54 PM,AMAN,0,0
2:00:55 PM,AMAN,0,0
2:00:56 PM,AMAN,0,0
2:00:58 PM,AMAN,0,0
2:00:59 PM,AMAN,0,0
2:01:01 PM,AMAN,0,0
2:01:02 PM,AMAN,0,0
2:01:03 PM,AMAN,0,0
2:01:05 PM,AMAN,0,0
2:01:07 PM,AMAN,0,0
2:01:08 PM,AMAN,0,0
2:01:09 PM,AMAN,0,0
2:01:10 PM,AMAN,0,0
2:01:12 PM,AMAN,0,0
2:01:13 PM,AMAN,0,0
2:01:14 PM,AMAN,0,0
2:01:15 PM,AMAN,0,0
2:01:16 PM,AMAN,0,0
2:01:18 PM,AMAN,0,0
2:01:19 PM,AMAN,0,0
2:01:22 PM,AMAN,0,0
2:01:24 PM,AMAN,0,0
2:01:26 PM,AMAN,0,0
2:01:27 PM,AMAN,0,0
2:01:29 PM,AMAN,0,0
2:01:30 PM,AMAN,0,0
2:01:32 PM,AMAN,0,0
2:01:34 PM,AMAN,0,0
2:01:35 PM,AMAN,0,0
2:01:36 PM,AMAN,0,0
2:01:37 PM,AMAN,0,0
2:01:38 PM,AMAN,0,0
2:01:39 PM,AMAN,0,0
2:01:43 PM,AMAN,0,0
2:01:44 PM,AMAN,0,0
2:01:46 PM,AMAN,0,0
2:01:48 PM,AMAN,0,0
2:01:50 PM,AMAN,0,0
2:01:53 PM,AMAN,0,0
2:01:56 PM,AMAN,0,0
2:01:57 PM,AMAN,0,0
2:01:58 PM,AMAN,0,0
2:02:00 PM,AMAN,0,0
2:02:02 PM,AMAN,0,0
2:02:03 PM,AMAN,0,0
2:02:04 PM,AMAN,0,0
2:02:06 PM,AMAN,0,0
2:02:07 PM,AMAN,0,0
2:02:08 PM,AMAN,0,0
2:02:09 PM,AMAN,0,0
2:02:10 PM,AMAN,0,0
2:02:11 PM,AMAN,0,0
2:02:13 PM,AMAN,0,0
2:02:14 PM,AMAN,0,0
2:02:15 PM,AMAN,0,0
2:02:18 PM,AMAN,0,0
2:02:19 PM,AMAN,0,0
2:02:21 PM,AMAN,0,0
2:02:22 PM,AMAN,0,0
2:02:24 PM,AMAN,0,0
2:02:25 PM,AMAN,0,0
2:02:28 PM,AMAN,0,0
2:02:30 PM,AMAN,0,0
2:02:31 PM,AMAN,0,0
2:02:32 PM,AMAN,0,0
2:02:33 PM,AMAN,0,0
2:02:35 PM,AMAN,0,0
2:02:36 PM,AMAN,0,0
2:02:38 PM,AMAN,0,0
2:02:42 PM,AMAN,0,0
2:02:44 PM,AMAN,0,0
2:02:45 PM,AMAN,0,0
2:02:46 PM,AMAN,0,0
2:02:47 PM,AMAN,0,0
2:02:48 PM,AMAN,0,0
2:02:51 PM,AMAN,0,0
2:02:54 PM,AMAN,0,0
2:02:55 PM,AMAN,0,0
2:02:57 PM,AMAN,0,0
2:02:58 PM,AMAN,0,0
2:02:59 PM,AMAN,0,0
2:03:02 PM,AMAN,0,0
2:03:03 PM,AMAN,0,0
2:03:04 PM,AMAN,0,0
2:03:05 PM,AMAN,0,0
2:03:06 PM,AMAN,0,0
2:03:07 PM,AMAN,0,0
2:03:09 PM,AMAN,0,0
2:03:10 PM,AMAN,0,0
2:03:11 PM,AMAN,0,0
2:03:13 PM,AMAN,0,0
2:03:14 PM,AMAN,0,0
2:03:15 PM,AMAN,0,0
2:03:17 PM,AMAN,0,0
2:03:18 PM,AMAN,0,0
2:03:19 PM,AMAN,0,0
2:03:20 PM,AMAN,0,0
2:03:22 PM,AMAN,0,0
2:03:25 PM,AMAN,0,0
2:03:26 PM,AMAN,0,0
2:03:27 PM,AMAN,0,0
2:03:29 PM,AMAN,0,0
2:03:30 PM,AMAN,0,0
2:03:31 PM,AMAN,0,0
2:03:32 PM,AMAN,0,0
2:03:34 PM,AMAN,0,0
2:03:35 PM,AMAN,0,0
2:03:38 PM,AMAN,0,0
2:03:39 PM,AMAN,0,0
2:03:40 PM,AMAN,0,0
2:03:43 PM,AMAN,0,0
2:03:44 PM,AMAN,0,0
2:03:45 PM,AMAN,0,0
2:03:47 PM,AMAN,0,0
2:03:48 PM,AMAN,0,0
2:03:52 PM,AMAN,0,0
2:03:53 PM,AMAN,0,0
2:03:54 PM,AMAN,0,0
2:03:56 PM,AMAN,0,0
2:03:58 PM,AMAN,0,0
2:03:59 PM,AMAN,0,0
2:04:00 PM,AMAN,0,0
2:04:01 PM,AMAN,0,0
2:04:02 PM,AMAN,0,0
2:04:03 PM,AMAN,0,0
2:04:05 PM,AMAN,0,0
2:04:06 PM,AMAN,0,0
2:04:07 PM,AMAN,0,0
2:04:08 PM,AMAN,0,0
2:04:09 PM,AMAN,0,0
2:04:10 PM,AMAN,0,0
2:04:12 PM,AMAN,0,0
2:04:13 PM,AMAN,0,0
2:04:16 PM,AMAN,0,0
2:04:17 PM,AMAN,0,0
2:04:18 PM,AMAN,0,0
2:04:19 PM,AMAN,0,0
2:04:20 PM,AMAN,0,0
2:04:22 PM,AMAN,0,0
2:04:23 PM,AMAN,0,0
2:04:24 PM,AMAN,0,0
2:04:26 PM,AMAN,0,0
2:04:29 PM,AMAN,0,0
2:04:30 PM,AMAN,0,0
2:04:31 PM,AMAN,0,0
2:04:34 PM,AMAN,0,0
2:04:35 PM,AMAN,0,0
2:04:37 PM,AMAN,0,0
2:04:38 PM,AMAN,0,0
2:04:40 PM,AMAN,0,0
2:04:42 PM,AMAN,0,0
2:04:43 PM,AMAN,0,0
2:04:44 PM,AMAN,0,0
2:04:45 PM,AMAN,0,0
2:04:48 PM,AMAN,0,0
2:04:49 PM,AMAN,0,0
2:04:51 PM,AMAN,0,0
2:04:52 PM,AMAN,0,0
2:04:53 PM,AMAN,0,0
2:04:54 PM,AMAN,0,0
2:04:57 PM,AMAN,0,0
2:05:00 PM,AMAN,0,0
2:05:02 PM,AMAN,0,0
2:05:03 PM,AMAN,0,0
2:05:04 PM,AMAN,0,0
2:05:05 PM,AMAN,0,0
2:05:07 PM,AMAN,0,0
2:05:09 PM,AMAN,0,0
2:05:10 PM,AMAN,0,0
2:05:11 PM,AMAN,0,0
2:05:13 PM,AMAN,0,0
2:05:15 PM,AMAN,0,0
2:05:16 PM,AMAN,0,0
2:05:17 PM,AMAN,0,0
2:05:18 PM,AMAN,0,0
2:05:19 PM,AMAN,0,0
2:05:20 PM,AMAN,0,0
2:05:22 PM,AMAN,0,0
2:05:25 PM,AMAN,0,0
2:05:26 PM,AMAN,0,0
2:05:27 PM,AMAN,0,0
2:05:28 PM,AMAN,0,0
2:05:30 PM,AMAN,0,0
2:05:31 PM,AMAN,0,0
2:05:32 PM,AMAN,0,0
2:05:33 PM,AMAN,0,0
2:05:34 PM,AMAN,0,0
2:05:36 PM,AMAN,0,0
2:05:37 PM,AMAN,0,0
2:05:41 PM,AMAN,0,0
2:05:42 PM,AMAN,0,0
2:05:43 PM,AMAN,0,0
2:05:44 PM,AMAN,0,0
2:05:46 PM,AMAN,0,0
2:05:47 PM,AMAN,0,0
2:05:48 PM,AMAN,0,0
2:05:49 PM,AMAN,0,0
2:05:50 PM,AMAN,0,0
2:05:51 PM,AMAN,0,0
2:05:53 PM,AMAN,0,0
2:05:54 PM,AMAN,0,0
2:05:55 PM,AMAN,0,0
2:05:56 PM,AMAN,0,0
2:05:58 PM,AMAN,0,0
2:05:59 PM,AMAN,0,0
2:06:00 PM,AMAN,0,0
2:06:01 PM,AMAN,0,0
2:06:02 PM,AMAN,0,0
2:06:03 PM,AMAN,0,0
2:06:05 PM,AMAN,0,0
2:06:06 PM,AMAN,0,0
2:06:07 PM,AMAN,0,0
2:06:08 PM,AMAN,0,0
2:06:11 PM,AMAN,0,0
2:06:12 PM,AMAN,0,0
2:06:16 PM,AMAN,0,0
2:06:17 PM,AMAN,0,0
2:06:18 PM,AMAN,0,0
2:06:19 PM,AMAN,0,0
2:06:21 PM,AMAN,0,0
2:06:22 PM,AMAN,0,0
2:06:23 PM,AMAN,0,0
2:06:24 PM,AMAN,0,0
2:06:25 PM,AMAN,0,0
2:06:26 PM,AMAN,0,0
2:06:28 PM,AMAN,0,0
2:06:29 PM,AMAN,0,0
2:06:30 PM,AMAN,0,0
2:06:31 PM,AMAN,0,0
2:06:33 PM,AMAN,0,0
2:06:34 PM,AMAN,0,0
2:06:35 PM,AMAN,0,0
2:06:36 PM,AMAN,0,0
2:06:37 PM,AMAN,0,0
2:06:41 PM,AMAN,0,0
2:06:42 PM,AMAN,0,0
2:06:43 PM,AMAN,0,0
2:06:44 PM,AMAN,0,0
2:06:46 PM,AMAN,0,0
2:06:47 PM,AMAN,0,0
2:06:48 PM,AMAN,0,0
2:06:49 PM,AMAN,0,0
2:06:50 PM,AMAN,0,0
2:06:51 PM,AMAN,0,0
2:06:52 PM,AMAN,0,0
2:06:54 PM,AMAN,0,0
2:06:55 PM,AMAN,0,0
2:06:56 PM,AMAN,0,0
2:06:58 PM,AMAN,0,0
2:07:00 PM,AMAN,0,0
2:07:01 PM,AMAN,0,0
2:07:02 PM,AMAN,0,0
2:07:03 PM,AMAN,0,0
2:07:04 PM,AMAN,0,0
2:07:05 PM,AMAN,0,0
2:07:06 PM,AMAN,0,0
2:07:07 PM,AMAN,0,0
2:07:09 PM,AMAN,0,0
2:07:10 PM,AMAN,0,0
2:07:11 PM,AMAN,0,0
2:07:12 PM,AMAN,0,0
2:07:13 PM,AMAN,0,0
2:07:14 PM,AMAN,0,0
2:07:15 PM,AMAN,0,0
2:07:17 PM,AMAN,0,0
2:07:18 PM,AMAN,0,0
2:07:19 PM,AMAN,0,0
2:07:20 PM,AMAN,0,0
2:07:21 PM,AMAN,0,0
2:07:23 PM,AMAN,0,0
2:07:24 PM,AMAN,0,0
2:07:26 PM,AMAN,0,0
2:07:27 PM,AMAN,0,0
2:07:28 PM,AMAN,0,0
2:07:29 PM,AMAN,0,0
2:07:30 PM,AMAN,0,0
2:07:32 PM,AMAN,0,0
2:07:33 PM,AMAN,0,0
2:07:34 PM,AMAN,0,0
2:07:38 PM,AMAN,0,0
2:07:39 PM,AMAN,0,0
2:07:40 PM,AMAN,0,0
2:07:41 PM,AMAN,0,0
2:07:42 PM,AMAN,0,0
2:07:44 PM,AMAN,0,0
2:07:45 PM,AMAN,0,0
2:07:46 PM,AMAN,0,0
2:07:47 PM,AMAN,0,0
2:07:48 PM,AMAN,0,0
2:07:49 PM,AMAN,0,0
2:07:51 PM,AMAN,0,0
2:07:52 PM,AMAN,0,0
2:07:53 PM,AMAN,0,0
2:07:55 PM,AMAN,0,0
2:07:56 PM,AMAN,0,0
2:07:57 PM,AMAN,0,0
2:07:58 PM,AMAN,0,0
2:07:59 PM,AMAN,0,0
2:08:00 PM,AMAN,0,0
2:08:01 PM,AMAN,0,0
2:08:03 PM,AMAN,0,0
2:08:04 PM,AMAN,0,0
2:08:05 PM,AMAN,0,0
2:08:06 PM,AMAN,0,0
2:08:07 PM,AMAN,0,0
2:08:09 PM,AMAN,0,0
2:08:10 PM,AMAN,0,0
2:08:11 PM,AMAN,0,0
2:08:12 PM,AMAN,0,0
2:08:16 PM,AMAN,0,0
2:08:17 PM,AMAN,0,0
2:08:18 PM,AMAN,0,0
2:08:19 PM,AMAN,0,0
2:08:20 PM,AMAN,0,0
2:08:21 PM,AMAN,0,0
2:08:23 PM,AMAN,0,0
2:08:27 PM,AMAN,0,0
2:08:28 PM,AMAN,0,0
2:08:31 PM,AMAN,0,0
2:08:32 PM,AMAN,0,0
2:08:33 PM,AMAN,0,0
2:08:37 PM,AMAN,0,0
2:08:38 PM,AMAN,0,0
2:08:40 PM,AMAN,0,0
2:08:41 PM,AMAN,0,0
2:08:42 PM,AMAN,0,0
2:08:43 PM,AMAN,0,0
2:08:44 PM,AMAN,0,0
2:08:45 PM,SIAGA,5.5,1
2:08:46 PM,SIAGA,0,1
2:08:48 PM,SIAGA,0,0.7
2:08:49 PM,SIAGA,0,0.49
2:08:50 PM,AMAN,0,0.34
2:08:51 PM,AMAN,0,0.24
2:08:52 PM,AMAN,0,0.17
2:08:53 PM,AMAN,0,0.12
2:08:55 PM,AMAN,0,0.08
2:08:56 PM,AMAN,0,0.06
2:08:57 PM,AMAN,0,0.04
2:08:58 PM,AMAN,0,0.03
2:08:59 PM,AMAN,0,0.02
2:09:00 PM,AMAN,0,0.01
2:09:01 PM,AMAN,0,0.01
2:09:03 PM,AMAN,0,0.01
2:09:05 PM,AMAN,0,0
2:09:06 PM,AMAN,0,0
2:09:07 PM,AMAN,0,0
2:09:08 PM,AMAN,0,0
2:09:09 PM,AMAN,0,0
2:09:10 PM,AMAN,0,0
2:09:12 PM,AMAN,0,0
2:09:13 PM,AMAN,0,0
2:09:14 PM,AMAN,0,0
2:09:15 PM,AMAN,0,0
2:09:16 PM,AMAN,0,0
2:09:17 PM,AMAN,0,0
2:09:21 PM,AMAN,0,0
2:09:22 PM,AMAN,0,0
2:09:24 PM,AMAN,0,0
2:09:25 PM,AMAN,0,0
2:09:26 PM,AMAN,0,0
2:09:27 PM,AMAN,0,0
2:09:28 PM,AMAN,0,0
2:09:29 PM,AMAN,0,0
2:09:30 PM,AMAN,0,0
2:09:32 PM,AMAN,0,0
2:09:33 PM,AMAN,0,0
2:09:34 PM,AMAN,0,0
2:09:35 PM,AMAN,0,0
2:09:36 PM,AMAN,0,0
2:09:37 PM,AMAN,0,0
2:09:39 PM,AMAN,0,0
2:09:43 PM,AMAN,0,0
2:09:44 PM,AMAN,0,0
2:09:46 PM,AMAN,0,0
2:09:48 PM,AMAN,0,0
2:09:49 PM,AMAN,0,0
2:09:50 PM,AMAN,0,0
2:09:51 PM,AMAN,0,0
2:09:54 PM,AMAN,0,0
2:09:55 PM,AMAN,0,0
2:09:56 PM,AMAN,0,0
2:09:57 PM,AMAN,0,0
2:09:58 PM,AMAN,0,0
2:10:00 PM,AMAN,0,0
2:10:01 PM,AMAN,0,0
2:10:02 PM,AMAN,0,0
2:10:03 PM,AMAN,0,0
2:10:04 PM,AMAN,0,0
2:10:05 PM,AMAN,0,0
2:10:09 PM,AMAN,0,0
2:10:10 PM,AMAN,0,0
2:10:11 PM,AMAN,0,0
2:10:12 PM,AMAN,0,0
2:10:14 PM,AMAN,0,0
2:10:15 PM,AMAN,0,0
2:10:16 PM,AMAN,0,0
2:10:17 PM,AMAN,0,0
2:10:18 PM,AMAN,0,0
2:10:20 PM,AMAN,0,0
2:10:21 PM,AMAN,0,0
2:10:22 PM,AMAN,0,0
2:10:23 PM,AMAN,0,0
2:10:24 PM,AMAN,0,0
2:10:25 PM,SIAGA,7.8,1
2:10:26 PM,SIAGA,0,1
2:10:28 PM,SIAGA,0,0.7
2:10:29 PM,SIAGA,0,0.49
2:10:30 PM,AMAN,0,0.34
2:10:31 PM,AMAN,0,0.24
2:10:32 PM,AMAN,0,0.17
2:10:33 PM,AMAN,0,0.12
2:10:35 PM,AMAN,0,0.08
2:10:36 PM,AMAN,0,0.06
2:10:37 PM,AMAN,0,0.04
2:10:38 PM,AMAN,0,0.03
2:10:39 PM,AMAN,0,0.02
2:10:41 PM,AMAN,0,0.01
2:10:42 PM,AMAN,0,0.01
2:10:43 PM,AMAN,0,0.01
2:10:44 PM,AMAN,0,0
2:10:45 PM,AMAN,0,0
2:10:49 PM,AMAN,0,0
2:10:50 PM,AMAN,0,0
2:10:51 PM,AMAN,0,0
2:10:52 PM,AMAN,0,0
2:10:53 PM,AMAN,0,0
2:15:02 PM,SIAGA,1.1,0.71
2:15:03 PM,SIAGA,0,0.56
2:15:05 PM,AMAN,0,0.39
2:15:06 PM,AMAN,0,0.27
2:15:07 PM,AMAN,0,0.19
2:15:08 PM,AMAN,0,0.13
2:15:10 PM,AMAN,0,0.09
2:15:11 PM,AMAN,0,0.07
2:15:13 PM,AMAN,0,0.05
2:15:14 PM,AMAN,0,0.03
2:15:15 PM,AMAN,0,0.02
2:15:16 PM,AMAN,0,0.02
2:15:17 PM,AMAN,0,0.01
2:15:18 PM,AMAN,0,0.01
2:15:20 PM,AMAN,0,0.01
2:15:21 PM,AMAN,0,0
2:15:22 PM,AMAN,0,0
2:15:23 PM,AMAN,0,0
2:15:24 PM,AMAN,0,0
2:15:25 PM,AMAN,0,0
2:15:26 PM,AMAN,0,0
2:15:28 PM,AMAN,0,0
2:15:29 PM,AMAN,0,0
2:15:30 PM,AMAN,0,0
2:15:31 PM,AMAN,0,0
2:15:32 PM,AMAN,0,0
2:15:34 PM,AMAN,0,0
2:15:35 PM,AMAN,0,0
2:15:36 PM,AMAN,0,0
2:15:38 PM,AMAN,0,0
2:15:39 PM,AMAN,0,0
2:15:40 PM,AMAN,0,0
2:15:41 PM,AMAN,0,0
2:15:43 PM,AMAN,0,0
2:15:44 PM,AMAN,0,0
2:15:45 PM,AMAN,0,0
2:15:46 PM,AMAN,0,0
2:15:47 PM,AMAN,0,0
2:15:48 PM,AMAN,0,0
2:15:50 PM,AMAN,0,0
2:15:51 PM,AMAN,0,0
2:15:52 PM,AMAN,0,0
2:15:56 PM,AMAN,0,0
2:15:57 PM,AMAN,0,0
2:15:58 PM,AMAN,0,0
2:15:59 PM,AMAN,0,0
2:16:00 PM,AMAN,0,0
2:16:02 PM,AMAN,0,0
2:16:03 PM,AMAN,0,0
2:16:04 PM,AMAN,0,0
2:16:05 PM,AMAN,0,0
2:16:07 PM,AMAN,0,0
2:16:08 PM,AMAN,0,0
2:16:09 PM,AMAN,0,0
2:16:10 PM,AMAN,0,0
2:16:11 PM,AMAN,0,0
2:16:12 PM,AMAN,0,0
2:16:14 PM,AMAN,0,0
2:16:15 PM,AMAN,0,0
2:16:16 PM,AMAN,0,0
2:16:17 PM,AMAN,0,0
2:16:19 PM,AMAN,0,0
2:16:20 PM,AMAN,0,0
2:16:21 PM,AMAN,0,0
2:16:22 PM,AMAN,0,0
2:16:23 PM,AMAN,0,0
2:16:25 PM,AMAN,0,0
2:16:26 PM,AMAN,0,0
2:16:27 PM,AMAN,0,0
2:16:28 PM,AMAN,0,0
2:16:29 PM,AMAN,0,0
2:16:30 PM,AMAN,0,0
2:16:32 PM,AMAN,0,0
2:16:33 PM,AMAN,0,0
2:16:34 PM,AMAN,0,0
2:16:35 PM,AMAN,0,0
2:16:36 PM,AMAN,0,0
2:16:37 PM,AMAN,0,0
2:16:38 PM,AMAN,0,0
2:16:40 PM,AMAN,0,0
2:16:41 PM,AMAN,0,0
2:16:42 PM,AMAN,0,0
2:16:43 PM,AMAN,0,0
2:16:44 PM,AMAN,0,0
2:16:45 PM,AMAN,0,0
2:16:46 PM,AMAN,0,0
2:16:48 PM,AMAN,0,0
2:16:49 PM,AMAN,0,0
2:16:50 PM,AMAN,0,0
2:16:51 PM,AMAN,0,0
2:16:52 PM,AMAN,0,0
2:16:54 PM,AMAN,0,0
2:16:55 PM,AMAN,0,0
2:16:56 PM,AMAN,0,0
2:16:57 PM,AMAN,0,0
2:16:58 PM,AMAN,0,0
2:16:59 PM,AMAN,0,0
2:17:01 PM,AMAN,0,0
2:17:02 PM,AMAN,0,0
2:17:03 PM,AMAN,0,0
2:17:04 PM,AMAN,0,0
2:17:05 PM,AMAN,0,0
2:17:06 PM,AMAN,0,0
2:17:07 PM,AMAN,0,0
2:17:09 PM,AMAN,0,0
2:17:10 PM,AMAN,0,0
2:17:11 PM,AMAN,0,0
2:17:12 PM,AMAN,0,0
2:17:14 PM,AMAN,0,0
2:17:15 PM,AMAN,0,0
2:17:16 PM,AMAN,0,0
2:17:17 PM,AMAN,0,0
2:17:18 PM,AMAN,0,0
2:17:19 PM,AMAN,0,0
2:17:20 PM,AMAN,0,0
2:17:21 PM,AMAN,0,0
2:17:23 PM,AMAN,0,0
2:17:25 PM,AMAN,0,0
2:17:26 PM,AMAN,0,0
2:17:27 PM,AMAN,0,0
2:17:28 PM,AMAN,0,0
2:17:30 PM,AMAN,0,0
2:17:31 PM,AMAN,0,0
2:17:32 PM,AMAN,0,0
2:17:33 PM,AMAN,0,0
2:17:34 PM,AMAN,0,0
2:17:35 PM,AMAN,0,0
2:17:37 PM,AMAN,0,0
2:17:38 PM,AMAN,0,0
2:17:39 PM,SIAGA,8.4,1
2:17:40 PM,SIAGA,14.6,1
2:17:41 PM,SIAGA,19.2,1
2:17:42 PM,SIAGA,22.5,1
2:17:44 PM,SIAGA,24.6,1
2:17:45 PM,BAHAYA,26.2,1
2:17:46 PM,BAHAYA,27.3,1
2:17:47 PM,BAHAYA,28,0.87
2:17:48 PM,BAHAYA,28.4,0.71
2:17:49 PM,BAHAYA,28.7,0.57
2:17:50 PM,BAHAYA,28.9,0.46
2:17:52 PM,BAHAYA,29,0.36
2:17:53 PM,BAHAYA,29.2,0.28
2:17:54 PM,BAHAYA,29.3,0.24
